Country Name,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Guinea,GIN,0,0,0,0,0.000138318,0.000668589,0.001948942,0.003803109,0.006203369,0.060808919,0.095424924,0.175541868,0.402022749,0.450960371,0.508819332,0.542254181,0.637492123,0.780025279,0.92,0.94,1,2,3.1,4.5,6.4,9.2,13.1,18.7,21.83002304,23,26,
"Gambia, The",GMB,0,0,0,0,0,0.009217541,0.03550736,0.051311347,0.206094461,0.715827015,0.921794919,1.336791166,1.796779883,2.436781193,3.308003478,3.799001139,5.237691158,6.205037419,6.88,7.63,9.2,10.8703,12.44922872,14,15.56,18.2,21.4,25.1,32.6,34.5,36.5,
Guinea-Bissau,GNB,0,0,0,0,0,0,,0.016389063,0.024060421,0.117702448,0.230103171,0.299569145,1.022993234,1.354197478,1.808142203,1.901365316,2.057196705,2.206302237,2.354888711,2.303280592,2.45,2.672,2.893990621,3.1,3.32,6.1,13.8,14.8,15.7,19.4,22.9,
Equatorial Guinea,GNQ,0,0,0,0,0,0,,0.041462292,0.094423774,0.097415945,0.132354665,0.165260423,0.321197997,0.520524272,0.843930285,1.149789671,1.279193596,1.557123059,1.82,2.13,6,11.5,13.94318219,16.4,18.86,21.3199999,23.7799999,26.239999,,,,
Greece,GRC,0,0.048788803,0.048291602,0.191062242,0.378174312,0.749616477,1.395360779,1.849634688,3.221821786,6.877292144,9.138837308,10.93502581,14.67,17.8,21.42,24,32.25,35.88,38.2,42.4,44.4,51.64999517,55.06999344,59.8663,63.21,66.83495949,69.08791547,69.89297065,72.23837339,75.67120669,78.11584474,
Grenada,GRD,0,0,0,0,0,0,0.298032982,0.990883868,1.484854484,2.473166147,4.063907991,5.128103982,14.75884055,18.64518218,19.57062058,20.48780488,21.39599117,22.29,23.18,24.05,27,30,32,35,51.6,52.5,53.3,54.2,55.1,56,56.9,
Greenland,GRL,0,0,0,0,0.064712121,0.053940342,1.796719191,7.954504682,14.65444717,21.60261331,31.74781123,35.46413689,44.15478903,54.53425983,56.09901476,57.7034045,59.36168727,61.07,62.82,62.83,63,64,64.8960101,65.8,66.7,67.60044348,68.50087368,69.48246178,,,,
Guatemala,GTM,0,0,0,0,0,0.002998005,0.019534871,0.095476021,0.466590444,0.592652945,0.712332905,1.738201782,3.39174627,4.548854908,5.1,5.7,6.5,7.3,8.3,9.3,10.5,12.3,16,19.7,23.4,28.80594156,34.50932609,37.9,41.5,44.40104984,49.97,
Guam,GUM,0,0,0,0,0.34845391,0.659530909,1.356106888,2.344571647,4.50128419,8.497176323,16.11312704,25.38022753,31.19229426,33.71668179,36.16178784,38.55987756,43.851443,46.15047362,48.41870215,50.64202838,54.04,57.7,61.53415931,65.4,69.27,73.13999995,77.00999989,80.50546556,,,,
Guyana,GUY,0,0,0,0,0,0,0.065854115,0.131828033,0.26408811,0.4,0.6,1,1.5,2.4,3.7,5.7,8.9,13.8,18.2,23.9,29.9,30,30.5,31,32,34,35.66,37.32583679,,,,
High income,HIC,0.254363037,0.411485261,0.654116105,0.932192827,1.879081409,3.530147017,6.492213455,10.25485849,15.44369571,22.31074619,29.93519159,35.90892379,44.19873063,48.87979226,54.09019994,57.85879245,60.59586327,65.97176702,68.14191012,69.45772189,71.58539317,72.14159627,74.88504398,76.29465745,77.97921635,79.43867762,83.76970307,85.33294644,87.12906287,88.71080516,89.55406103,
"Hong Kong SAR, China",HKG,0,0.120955444,0.849527883,1.334568031,2.784198266,3.218635643,4.748838672,10.51875705,14.54597958,21.23068197,27.82776068,38.67140323,43.08238303,52.20004335,56.39988039,56.9,60.8,64.8,66.7,69.4,72,72.2,72.9,74.2,79.86627043,84.94835296,87.47941467,89.41594465,90.50739533,91.74340039,92.41313602,
Honduras,HND,0,0,0,0,0,0.036775252,0.043711246,0.170996468,0.301247214,0.573575476,1.203855999,1.415281931,2.597402597,4.8,5.6,6.5,7.8,9.4,9.6,9.8,11.09,15.9,18.12,17.8,23,27.1,29.5,31.7,36,39.38835219,42.05,
Heavily indebted poor countries (HIPC),HPC,0,0,0,0,0.000299313,0.002469548,0.008777943,0.024006307,0.043981731,0.1009966,0.164202531,0.239454343,0.397566876,0.609013287,0.900976435,1.186767475,1.508192308,2.365295025,2.216824946,2.72804384,3.390149819,3.994558998,4.976515765,6.028407561,7.896131996,10.55795136,13.1685195,16.5066173,20.19019931,22.56999984,25.04477983,
Croatia,HRV,0,0,0,0.097213389,0.268318997,0.51402859,0.858982368,1.729609312,3.273220279,4.405359119,6.644882544,11.55857318,17.76,22.75,30.91,33.14,37.98,41.44,44.24,50.58,56.55,57.78997899,61.93997315,66.7476,68.57,69.84503592,72.69726967,67.09619204,75.29462599,79.07978368,78.32093274,
Haiti,HTI,0,0,0,0,0,0,0.007484253,,0.023999477,0.070658478,0.231270715,0.340832326,0.893432988,1.647358346,5.401261908,6.376201635,6.796000481,7.2,7.6,8.1,8.37,9,9.8,10.6,11.4,14.2,22.8,27.2,32.47362713,33.3,34.5,
Hungary,HUN,0,0.00338263,0.048353421,0.193414395,0.483580975,0.677486054,0.969239536,1.942449872,3.894643278,5.857840749,6.999676351,14.5285543,16.67,21.63,27.74,38.97,47.06,53.3,61,62,65,68.01998789,70.57999815,72.6439,75.65319745,72.83473703,79.25941213,76.75054712,76.07436064,80.37169361,84.77115202,
IBRD only,IBD,0,0.000478196,0.002251577,0.006582721,0.017943908,0.049308586,0.109853977,0.217520988,0.492012385,0.965836293,1.865654304,2.682844434,4.486887469,5.767441543,7.378439977,8.680222091,10.51848872,13.73205755,17.16971706,20.78560625,25.07285755,28.66719287,31.67699335,34.13300596,36.37723189,39.18590774,42.2131249,44.9869425,48.72956337,54.7274846,62.71322544,
IDA & IBRD total,IBT,0,0.000385754,0.001812068,0.005285692,0.014400048,0.039558407,0.093103183,0.179311911,0.402013257,0.780966177,1.560372179,2.189108702,3.670504233,4.783136634,6.121209584,7.235907214,8.859077254,11.44554452,14.2264676,17.15792045,20.70459747,23.59418858,26.1183556,28.25075451,30.53076619,33.17308308,35.89687178,38.6071055,42.39934704,47.58328541,54.43219285,
IDA total,IDA,0,0,0,5.59E-06,0.000158516,0.000876333,0.005934768,0.018228361,0.034987504,0.07369152,0.155612584,0.37336867,0.709230166,1.268855846,1.679816486,2.178579052,2.87662183,3.66577183,4.062911271,4.792224697,5.86674111,6.731127142,7.866268846,9.310254969,11.86454648,14.24304495,16.77211685,19.57047775,22.55450961,25.14957877,28.13114508,
IDA blend,IDB,0,0,0,1.67E-05,8.28E-05,0.00082721,0.007211882,0.025469939,0.04330186,0.076698706,,0.71876222,1.416313453,2.725475254,3.508013556,4.444492546,5.477430755,6.233094391,6.963127592,7.932915141,9.351859771,10.59306658,12.16474066,14.25430821,16.53199397,18.91860563,20.2867485,22.11053415,25.35513713,27.9969172,32.86807116,
Indonesia,IDN,0,0,0,0,0.001059744,0.026109477,0.056623989,0.194910264,0.255306646,0.444415936,0.925563864,2.018613859,2.134135733,2.38701978,2.600285876,3.602024763,4.764813134,5.786274729,7.917479385,6.92,10.92,12.28,14.52,14.94,17.14,22.0627426,25.4473537,32.33580625,39.90463864,47.69064898,53.72649449,
IDA only,IDX,0,0,0,0,0.000196528,0.000900997,,0.014039887,0.030325098,0.072137674,0.133968197,0.200189174,0.354222033,0.535937649,0.760758745,1.035407378,1.481868514,2.379694487,2.535353115,3.135950745,4.000151319,4.688205989,5.588383597,6.714852538,9.410614719,11.78193974,14.99184186,18.28554264,21.03386797,23.56396793,25.34959008,
Isle of Man,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,0,0,0.000111308,0.000218176,0.001069562,0.026228879,0.046333977,0.070767849,0.139027329,0.273224277,0.52753245,0.660146377,1.537875582,1.686489971,1.976136492,2.388075,2.805499865,3.95,4.38,5.12,7.5,10.07,11.1,12.3,13.5,14.9,16.5,18.2,20.08130004,29.4,43,
Not classified,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,0,0.056796044,0.169686377,0.281141005,0.558377222,1.108386328,2.199301832,4.08825507,8.096010043,10.93380859,17.85046724,23.13881219,25.85,34.31,36.99,41.61,54.82,61.15832455,65.34,67.38,69.85,74.88997297,76.91999254,78.2477,83.49172234,83.49479167,83.5,84.11400706,87.00014011,87.00005524,91.99989097,
"Iran, Islamic Rep.",IRN,0,0,0,0,0.000408332,0.004179752,0.01582608,0.046756094,0.099815221,0.378569095,0.93419002,1.484221332,4.626175115,6.933721953,7.49,8.1,8.76,9.47,12.02,13.8,15.9,19,22.73,29.95,39.35,45.33497615,53.22677167,64.04397362,70.200565,77.77083846,84.11087002,
Iraq,IRQ,0,0,0,0,0,0,,,,,,0.1,0.5,0.6,0.9,0.9,0.952344244,0.93,1,1.06,2.5,5,7.1,9.2,13.21,16.8,37.67,41.94,43.3,60,,
Iceland,ISL,0,0.505129002,1.53916008,2.667825265,6.794811784,11.2158757,14.80647932,27.47886875,36.2642065,41.29456671,44.47053382,49.39299537,79.12,83.14,83.88,87,89.51,90.6,91,93,93.39,94.8196868,96.20979955,96.5468,98.16,98.2,98.2400163,98.25520119,99.01095399,99,99,
Israel,ISR,0.110773866,0.2146241,0.310579197,0.398833333,0.57696646,0.93042297,2.1683676,4.399405482,10.30706995,13.43612191,20.87379,17.37862386,17.76459906,19.59339366,22.77048553,25.19404242,27.88107446,48.12806219,59.39,63.12,67.5,68.87387799,70.8,70.25031195,75.01775316,77.35208966,79.65312418,81.58118359,83.73315696,86.78787762,90.12734091,
Italy,ITA,0.017544562,0.035063256,0.070053433,0.122462053,0.192304619,0.524412787,1.023289903,2.276737834,4.558519565,14.37841019,23.11087424,27.22211698,28.04,29.04,33.24,35,37.99,40.79,44.53,48.83,53.68,54.3899983,55.82999799,58.4593,55.63846022,58.14173496,61.32425277,63.077347,74.38718292,76.1,70.48342785,
Jamaica,JAM,0,0,0,0,0.036817104,0.109487986,0.591145842,0.797797441,1.978726318,2.355688556,3.115778027,3.863020387,6.1,7.8,10,12.8,16.4,21.1,23.6,24.3,27.67,37.43861341,33.79,37.1,40.4027351,42.22122119,44.36685637,55.07206705,68.21451709,,,
Jordan,JOR,0,0,0,0,0,0.02323392,0.044938549,0.599341106,1.305888264,2.526965353,2.623275422,4.705719581,6.025532412,8.466005016,11.65874137,12.93285205,13.86710879,20,23,26,27.2,34.9,37,41.4,46.2,54.22,56.15,64.5,66.1,,,
Japan,JPN,0.020293683,0.040438041,0.096678025,0.401277526,0.799684291,1.594363148,4.372981968,9.16307714,13.41404088,21.39129031,29.99074036,38.53206086,46.59420112,48.43526589,62.39392963,66.9210661,68.68527032,74.3,75.4,78,78.21,79.05411352,79.4964,88.21942891,89.10683302,91.05802839,93.18272128,91.72654724,91.28,92.73039781,90.21945812,
Kazakhstan,KAZ,0,0,0,0,0.000521079,0.011302355,0.031824512,0.064596754,0.131069604,0.464277218,0.668594403,1.006124211,1.674770995,2.000414753,2.650394657,2.961707492,3.268369051,4.02,11,18.2,31.6,50.6,61.90662747,63.30422443,66,70.8299336,74.58772647,76.42674823,78.90391906,81.87762047,85.94259898,
Kenya,KEN,0,0,0,0,0,0.000727482,0.008839115,0.034406051,0.050261388,0.114256028,0.318059714,0.619782266,1.207773885,2.941902861,3.023528042,3.101897702,3.6,4.4,5.2,6.1,7.2,8.8,10.5,13,16.5,16.58785485,16.6,17.82710021,19.5,22.56511937,29.5,
Kyrgyz Republic,KGZ,0,0,0,0,0,0,,,0.072808334,0.20471135,1.041401145,3.002941327,2.99926518,3.908766268,5.090385307,10.53380134,12.306907,14.03,15.7,16,16.3,17.5,19.8,23,28.3,30.24704278,34.5,38.19903776,42.8,51,,
Cambodia,KHM,0,0,0,0,0,0,,0.005844911,0.016324986,0.031969578,0.04702264,0.076956056,0.226983238,0.260570198,0.300436644,0.317321781,0.46835672,0.49,0.51,0.53,1.26,3.1,4.94,6,14,18,32.39845171,32.90027854,,,,
Kiribati,KIR,0,0,0,0,0,0,,,0.616545618,1.211577838,1.785225474,2.337458948,2.5,3,3.5,4,4.5,6,7,8.97,9.07,10,10.74679768,11.5,12.25,14.9,18.7,23.4,29.4,36.9,38,
St. Kitts and Nevis,KNA,0,0,0,0,0,0,1.945569823,2.258559942,3.343810607,4.400440044,5.86281024,7.714726556,21.15238176,22.96978429,24.73767754,34,38.5,43.5,49.2,55.7,63,63.2,64,64.6,68,75.7,76.81767491,80.71019081,,,,
"Korea, Rep.",KOR,0.023265092,0.046124435,0.098404337,0.249946523,0.311359364,0.81968667,1.624237192,3.600801564,6.781815468,23.55219445,44.7,56.6,59.4,65.5,72.7,73.5,78.1,78.8,81,81.6,83.7,83.75912015,84.07,84.77,87.55682649,89.8962558,92.84302568,95.06942188,96.02285958,96.15757918,96.50505968,
Kuwait,KWT,0,0,0,0.091082245,0.147162703,0.202898433,0.855662317,2.174535859,3.052397455,4.756222209,6.731395768,8.551792434,10.24896793,22.40293838,22.92711204,25.92610837,28.79119795,34.8,42,50.8,61.4,65.76907069,70.45,75.46,78.7,82,85.6,97.99998933,99.59884959,99.54267645,99.10587967,
Latin America & Caribbean (excluding high income),LAC,0,0.002472534,0.0088843,0.018987736,0.03975523,0.093448329,0.286572998,0.574792719,1.135922819,1.829612624,3.351716098,5.057812443,8.474000318,10.83338233,14.13285577,16.23911926,20.46356172,23.33458183,25.93361696,30.35216763,33.97775005,38.63771911,42.15908027,45.10389366,47.67576675,53.32445458,56.40381877,61.61891966,64.70366012,68.05599178,73.19701922,
Lao PDR,LAO,0,0,0,0,0,0,,,0.009657814,0.037780708,0.111044032,0.181664461,0.267899241,0.333912466,0.36143449,0.85035749,1.169893428,1.64,3.55,6,7,9,10.74767619,12.5,14.26,18.2,21.87,25.51043508,29.1,30.84,33.8,
Lebanon,LBN,0,0,0,0,0,0.071617991,0.140166939,1.241079739,2.722352199,5.376809498,7.952743736,6.783219775,7,8,9,10.14,15,18.74,22.53,30.14,43.68,52,61.24978572,70.5,73,74,76.11,78.18077489,80.9,80.9,84.1,
Liberia,LBR,0,0,0,0,0,0,,0.004489443,0.004099387,0.011328732,0.017702706,0.033812227,0.032713307,0.031868935,0.031011185,,,0.551376581,0.53,2,2.3,2.5,2.6,3.2,5.41,10,15.7,16.3,18.9,22,25.6,
Libya,LBY,0,0,0,0,0,0,,,,0.133617289,0.187042622,0.366533175,2.244418222,2.814517987,3.532838162,3.917787977,4.301051789,4.721999379,9,10.8,14,14,15.2,16.5,17.76,,,,,,,
St. Lucia,LCA,0,0,0,0,0,0.305656686,0.670465974,0.992168483,1.304988973,1.932105802,5.090483341,8.181863954,14.64183577,20.98247346,21.39521236,21.56758295,24.5,27.9,30,31,32.5,34,34.82,36,39.7,41.7,43.8,46,48.3,50.7,53.3,
Latin America & Caribbean,LCN,0,0.002226482,0.009637491,0.02112127,0.043406891,0.105625846,0.309551535,0.608914643,1.228739337,2.046568508,3.875832027,5.613683503,8.842317922,11.25331778,14.38350631,16.60141266,20.7376668,23.71184669,26.5140438,31.03929555,34.70214119,39.33849068,43.15839864,46.22867538,48.77231473,54.39036682,57.52878516,62.34462975,65.43800537,68.72758685,73.68558357,
Least developed countries: UN classification,LDC,0,0,0,0,0.000108221,0.000344484,,0.008533565,0.021163805,0.057581782,0.099059224,0.144156857,0.235923604,0.355240544,0.540441411,0.762269282,1.073100371,1.874981464,1.889382414,2.389254762,3.099204461,3.764119711,4.651387646,5.794421529,8.63296135,10.81946235,13.87580377,16.75401814,19.47371007,21.85375498,24.08746659,
Low income,LIC,0,0,0,0,0.000181505,0.000446398,0.002009638,0.009834967,0.02330475,0.054390858,0.081050236,0.124828429,0.298729119,0.435984734,0.594405706,0.879339856,1.139462349,2.228458875,2.073364875,2.710321653,3.326847659,3.786672004,4.596026927,5.37036672,7.008198374,9.147539109,11.07833615,13.75559123,16.22662208,18.13061168,20.58744486,
Liechtenstein,LIE,0,0,0,0,0,0,,,,,36.51522989,45.11685265,59.47071067,58.80969184,64.00744814,63.37135615,64.21416136,65.08021844,70,75,80,85,89.4077,93.8,95.21,96.6411951,98.09390389,99.54661245,,,,
Sri Lanka,LKA,0,0,0,0,0.002765448,0.005484436,0.054464499,0.162464548,0.296351104,0.348414425,0.647410011,0.793821864,1.050422706,1.458580228,1.44615998,1.792046794,2.537566129,3.88,,,,,,,10.5,12.1,15.1,21.3,26,29,35,
Lower middle income,LMC,0,0,4.83E-05,0.000140684,0.001345715,0.017325644,0.037981924,0.074326873,0.1574614,0.285306654,0.578562242,0.887769035,1.659654644,2.207168698,3.031518773,3.771129158,4.612480699,5.73897953,6.816498365,7.84292415,10.64135124,12.79057401,14.37279891,16.10980027,18.50736713,20.9458754,23.67811691,26.74539878,30.08918395,36.42944581,45.10176749,
Low & middle income,LMY,0,0.000346445,0.00122253,0.003728356,0.010214094,0.031973325,0.076749891,0.153135872,0.34282362,0.697501101,1.421037576,2.023622625,3.423695846,4.488752217,5.754734899,6.795289882,8.357372645,10.9107886,13.64541148,16.51790003,20.0473928,22.94602653,25.4426428,27.56276287,29.95116715,32.59002605,35.30322336,38.05857379,41.96529445,47.18961199,54.09065969,
Lesotho,LSO,0,0,0,0,0,0,0.00284594,0.005584433,0.010956533,0.05380446,0.21180607,0.261150063,1.083943137,1.53249659,2.175524339,2.580245484,2.979708187,3.44543126,3.58,3.72,3.86,7,10,15,22,25,32.45385695,39,40.8,42.30173357,43,
Late-demographic dividend,LTE,0,0.00054023,0.002986272,0.008650262,0.02554418,0.056100989,0.140349905,0.269228878,0.629001226,1.264988959,2.467243792,3.55313008,5.907808132,8.019486705,10.35992927,12.2625705,15.11109118,19.95679683,25.70993232,31.68678005,36.64806009,40.86332706,45.0866825,48.06391586,50.78489503,53.37475342,56.72490813,59.06063649,63.7491863,67.9623829,73.85884898,
Lithuania,LTU,0,0,0,0,0,0,0.277421291,0.978422157,1.972063745,2.9230547,6.427067495,7.179356994,17.69,25.91,31.23,36.22,43.9,49.9,55.22,59.76,62.12,63.6399774,67.22998933,68.4529,72.13,71.37805901,74.37664556,77.61525651,79.72258277,81.58186838,83.05555096,
Luxembourg,LUX,0,0,0.153198791,0.302155121,0.496486119,1.590941911,5.551653306,7.142704085,11.74555372,17.3879578,22.88732797,36.16342251,39.84,54.55,65.88,70,72.51,78.92,82.23,87.31,90.62,90.02985856,91.94992374,93.7765,94.67,96.37671417,98.13669867,97.36296032,97.06129871,97.12063569,98.82242384,
Latvia,LVA,0,0,0,0,0,0,0.812717072,2.053454712,3.315267886,4.387409055,6.319062083,7.219345808,21.94,26.98,38.58,46,53.63,59.17,63.41,66.84,68.42,69.74995456,73.11994377,75.2344,75.83,79.20058292,79.84209778,80.114077,83.57717486,86.13545644,88.9,
"Macao SAR, China",MAC,0,0,0,0,0.036993376,0.280014086,0.727273598,2.364127672,7.003324245,9.212005085,13.60858974,22.52121677,25.17188016,25.74212398,31.48409738,34.86292717,46.4,47.327,49.24,54,55.198,60.20369672,61.31,65.8,69.78,77.60013186,81.64298546,83.17408907,83.79408961,86.46792571,88.1,
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,0,0,0,0,0,0.003710492,0.005675444,0.021635203,0.142300767,0.175595345,0.693791245,1.371438101,2.373253192,3.353366681,11.60793477,15.08444452,19.77119157,21.5,33.1,41.3,52,46.1074826,55.41605319,56,56.8,57.07999935,58.27123642,61.76221201,64.80386519,74.37631447,84.12036305,
Monaco,MCO,0,0,0,0,0,0,,,,,42.18486345,46.64614236,48.04711717,49.49116892,52.49019668,55.46482606,61.47603971,64.3776824,67.25,70.1,75,80.3,87,90.7,92.4,93.36330202,95.20817797,97.05297684,,,,
Moldova,MDA,0,0,0,0,0.000825391,0.003457217,0.004643901,0.028128808,0.260818206,0.600695269,1.282846417,1.487812952,3.787242799,7.407544584,10.62939084,14.63027046,19.62064771,20.45,23.39,27.5,32.3,38,43.37,60,67,69.00000447,70.99999911,76.12451989,,,,
Madagascar,MDG,0,0,0,0,0,0,0.003695196,0.014333647,0.062561023,0.168608781,0.196394691,0.222511586,0.339720155,0.423252419,0.525353655,0.567721802,0.607552239,0.65,1.65,1.63,1.7,1.9,2.3,3,3.7,4.17397219,4.713662899,9.8,15,,,
Maldives,MDV,0,0,0,0,0,0,0.22693009,0.309444238,0.569627464,1.119908615,2.203872939,3.617290649,5.347765169,5.97659285,6.588254875,6.869605067,11.03635278,16.3,23.2,24.8,26.53,34,38.9301,44.1,49.28,54.46195515,59.09258997,61.25,62.07,62.5,62.93,
Middle East & North Africa,MEA,0.001938978,0.0037766,0.005521886,0.007987148,0.013151886,0.031096425,0.083896795,0.229256657,0.490050135,0.928125351,1.707568049,2.098148052,3.780263065,5.156982886,8.431721542,9.841716262,11.88290653,15.12908337,18.83848775,21.73891308,25.03272652,28.00577631,31.54395512,35.51562456,40.41354776,44.84419742,50.28753505,56.63393196,61.44427625,69.28152491,77.83233394,
Mexico,MEX,0,0.005880695,0.01730781,0.028305042,0.043339167,0.10256419,0.20040628,0.62731154,1.265783278,1.857436221,5.081384153,7.038023117,11.9,12.9,14.1,17.21,19.52,20.81,21.71,26.34,31.05,37.17629541,39.75,43.46,44.39,57.43104299,59.540446,63.85224909,65.77263448,70.06991047,71.96819405,
Marshall Islands,MHL,0,0,0,0,0,0,0.037059432,,,0.966071567,1.534271796,1.706614078,2.335444575,2.569750367,3.599776814,3.878702398,3.795590214,3.95,4.6,5.6,7,10,12.5,14,16.8,19.2824418,29.78777936,38.70116262,,,,
Middle income,MIC,0,0.000372864,0.001316972,0.004020434,0.011011254,0.034513228,0.082093302,0.164633439,0.368703349,0.749594741,1.535809484,2.189837062,3.701533418,4.854357976,6.226907332,7.340902059,8.962269735,11.74743127,14.68805177,17.7819075,21.56293233,24.75327768,27.43704274,29.75833652,32.14006053,34.86343794,37.86223764,40.66564499,44.48347888,49.9495458,57.25656149,
North Macedonia,MKD,0,0,0,0,0,0.04074384,0.075995734,0.503985009,1.002861666,1.49733026,2.485566316,3.468184608,17.33,19.07,24.44,26.45,28.62,36.3,46.04,51.77,51.9,56.7,57.44994731,65.24,68.06,70.38020308,72.15681447,74.51682418,79.16775519,81.41288276,81.40553811,
Mali,MLI,0,0,0,0,0,0,0.002055228,0.010085919,0.019793888,0.060909873,0.142545755,0.185897413,0.227045578,0.310364443,0.43281964,0.507063136,0.729627281,0.81,1.57,1.8,2,2.2,2.8,3.5,7,10.33,14,18.9,21.4,24.2,27.4,
Malta,MLT,0,0,0,0,0,0.224995699,1.051527475,3.920605132,6.500783995,7.759798038,13.11370871,17.87784832,28.92,31.64,34.62,41.24,40.41,46.9,50.08,58.86,63,68.01982379,68.19987429,68.9138,73.17,75.96001898,78.0751488,81.01191108,81.65804429,85.77856081,86.85876416,
Myanmar,MMR,0,0,0,0,0,0,,,,0.000151709,,0.000289277,0.000426494,0.024064149,0.024337392,0.065238856,0.182048331,0.217128445,0.22,0.22,0.25,0.98,1.4,1.8,7.4,10.9,16,23.62108195,28.7,34.9,35.1,
Middle East & North Africa (excluding high income),MNA,0,0,0,0.000239906,0.001971977,0.011131795,0.026429879,0.078113992,0.166168007,0.431233049,0.861165424,1.158867418,2.833644233,4.070636315,7.497286565,8.624792927,10.01169524,11.97921383,15.12677971,17.86957336,20.84902874,23.13447191,26.20332089,29.93522829,34.96033596,39.43255291,45.14793541,50.50743147,55.52802598,64.29270008,73.63170568,
Montenegro,MNE,,,,,,,,,,,,,,,25.3500686,27.1,28.9,30.8,32.9,35.1,37.5,35.61154125,56.83878255,60.31,61,68.11978601,69.88164684,71.27233254,71.51710049,73.47666575,77.60879306,
Mongolia,MNG,0,0,0,0,0,0.008811225,0.018160749,0.112742554,0.145810542,0.50847156,1.255652004,1.653238239,2.039572603,,,,,9,9.8,10,10.2,12.49999111,16.4,17.69998424,19.94244743,22.50000413,22.2657705,23.71426517,47.13000188,51.07999408,62.50002848,
Northern Mariana Islands,MNP,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,0,0,0,0,0,0,0.003042979,0.011842611,0.020197055,0.056250629,0.10959253,0.160031947,0.259612611,0.419538844,0.679447835,0.854357118,0.842954488,0.91,1.56,2.68,4.17,4.6,5,5.5,6,6.5,7,7.8,10.9,15.1,16.5,
Mauritania,MRT,0,0,0,0,0,0,,0.004172527,0.040594795,0.118464464,0.192031462,0.261448552,0.363229415,0.424004896,0.481470438,0.669966475,0.979661253,1.433613196,1.87,2.28,4,4.5,5,6.2,11.8,17.6,24.1,24.2,35.1,36.7,40.8,
Mauritius,MUS,0,0,0,0,0,0,0.183769158,0.475629193,2.565279962,4.652213227,7.281535115,8.780904019,10.25262467,12.1871062,13.68908859,15.17222875,16.7,20.22,21.81,22.51,28.33,34.95,35.42,40.11682514,44.80327537,50.13931848,52.19132594,55.4032403,58.5961697,61.72995515,64.88490358,
Malawi,MWI,0,0,0,0,0,0,,0.004668518,0.018057365,0.087278755,0.126780945,0.164020725,0.215094727,0.278815116,0.347505335,0.384489334,0.42513749,0.965864737,0.7,1.07,2.26,3.33,4.3506,5.05,5.83,6,6.3,7,8,9.9,,
Malaysia,MYS,0,0,0.001047822,0.025538478,0.099607417,0.145673837,0.852044466,2.307393234,6.751770483,12.3055022,21.38473116,26.6959725,32.33820434,34.97115234,42.25226563,48.62917025,51.63798899,55.7,55.8,55.9,56.3,61,65.8,57.05751226,63.66542588,71.06406781,78.78830993,80.14047901,81.20104862,84.18714501,89.55501192,
North America,NAC,0.742835611,1.104413473,1.643862685,2.163471777,4.615500205,8.733954078,15.46402671,20.97143376,29.58262132,35.88271056,43.88416408,50.16862877,59.0588592,61.9412897,64.87501215,68.33044035,69.27302619,74.82218998,74.2688087,71.9250964,72.54899829,71.05695843,75.53352977,72.84930272,74.42523105,76.11729383,86.11499711,87.8276295,89.12410008,90.15198416,91.52128299,
Namibia,NAM,0,0,0,0,0,0.006172051,0.009032145,0.058750679,0.286745093,0.336217708,1.644739547,2.416979442,2.633699769,3.359839886,3.804715615,4.010046644,4.398870647,4.835610778,5.329003772,6.5,11.6,12,12.9414,13.9,14.84,25.68785182,31.03334594,36.83740647,40,40.5,41,
New Caledonia,NCL,0,0,0,0,0,0.005179013,0.252983946,0.989334969,1.936042825,5.688147323,13.93954882,18.23710978,22.38979742,26.40833447,30.29804621,32.35901475,33.51571468,35.05,34.51,33.99,42,50,58,66,70,74.00175279,,82.0058408,,,,
Niger,NER,0,0,0,0,0,0,0.001039305,0.002008766,0.002911503,0.028136022,0.036261294,0.105185431,0.127152469,0.155698704,0.189933734,0.221341351,0.294033977,0.39039062,0.7,0.76,0.83,0.9,1.05,1.15,1.248675689,2.476219975,4.32275803,10.22431156,,,,
Nigeria,NGA,0,0,0,0,0,0,0.00883298,0.017237401,0.025231461,0.041038723,0.064080808,0.08990137,0.320461976,0.558576245,1.286137641,3.549155718,5.545036083,6.77,8,9.3,11.5,13.8,16.1,19.1,21,24.5,25.67,28,31.9,33.6,35.5,
Nicaragua,NIC,0,0,0,0,0.013166228,0.030046478,0.084093291,0.206216818,0.303808975,0.497901643,0.980216487,1.448799428,1.714729584,1.880412532,2.320664609,2.566351177,2.805573063,3.9,5.3,7.3,10,10.6,13.5,15.5,17.6,19.7042915,24.57183396,30.4,37.6,37.8,45.2,
Netherlands,NLD,0.334386942,0.531496128,1.320008028,1.967087737,3.257308831,6.47315766,9.649069145,14.0655114,22.24382769,39.17600725,43.98435137,49.37306211,61.29,64.35,68.52,81,83.7,85.82,87.42,89.63,90.72,91.41999576,92.85999236,93.9564,91.666666,91.72413793,90.4109589,93.19727891,91.89189189,93.2885906,91.33333333,
